id,userId,learningMaterialId,completed,completedAt
427,5706,4524,False,
428,4135,2231,False,
429,3793,1871,True,2024-10-13 20:45:22
430,1704,781,True,2024-01-29 09:46:32
431,1441,3556,True,2024-07-27 21:15:15
432,8447,2328,False,
433,5177,1457,True,2024-03-17 07:31:35
434,3498,709,False,
435,6178,4533,False,
436,6302,3438,True,2024-01-12 18:02:43
437,9715,2658,False,
438,6952,3862,True,2024-08-25 13:42:01
439,4137,614,False,
440,3600,3594,True,2024-02-13 15:35:52
441,8963,2080,True,2024-04-06 06:38:56
442,8691,2774,False,
443,1320,4648,True,2024-10-06 05:16:51
444,964,1095,False,
445,1283,938,True,2024-05-03 02:06:53
446,5340,3309,False,
447,3499,641,False,
448,9839,3292,True,2024-10-09 20:27:53
449,261,3393,False,
450,2642,3673,True,2024-02-07 14:43:41
451,4642,1593,True,2024-08-22 15:53:09
452,9980,3087,True,2024-05-07 00:43:46
453,3650,1869,True,2024-05-26 00:23:45
454,6494,3939,True,2024-05-27 21:54:26
455,4989,2316,True,2024-07-14 18:43:45
456,8082,3067,False,
457,4463,2767,True,2024-07-23 05:13:14
458,9547,451,True,2024-02-01 02:12:58
459,2998,3051,True,2024-10-01 17:59:39
460,4436,4073,True,2024-08-21 14:23:43
461,7636,87,False,
462,4693,521,False,
463,9935,3122,False,
464,8064,2743,False,
465,8097,4422,False,
466,9213,762,True,2024-03-30 09:35:33
467,3975,4534,False,
468,8155,1210,False,
469,2343,2409,True,2024-03-13 21:44:34
470,9628,1440,False,
471,3475,1055,False,
472,7200,4086,False,
473,557,1841,False,
474,4422,3213,True,2024-05-29 17:27:52
475,1825,3156,True,2024-05-12 09:40:37
476,507,3957,False,
477,4848,2585,True,2024-08-26 16:19:30
478,2435,4106,True,2024-07-28 16:00:33
479,5342,1350,True,2024-05-18 08:29:58
480,4346,3462,True,2024-01-27 11:05:01
481,4195,4185,False,
482,1022,2641,False,
483,7128,1146,True,2024-02-20 18:06:36
484,4142,166,True,2024-01-23 07:30:47
485,5940,2190,True,2024-05-23 02:44:07
486,2537,1025,True,2024-08-19 08:37:48
487,8087,1669,True,2024-02-14 15:11:12
488,1229,3249,False,
489,4464,4872,True,2024-09-21 08:53:17
490,4300,1432,True,2024-08-11 11:26:43
491,7239,328,True,2024-08-11 10:39:03
492,5386,2090,False,
493,4914,1573,True,2024-04-20 03:27:43
494,1276,1305,False,
495,2715,2391,True,2024-03-12 14:15:04
496,9854,2092,False,
497,4496,4599,True,2024-07-06 06:10:27
498,2622,2822,False,
499,2233,1843,False,
500,2052,982,True,2024-07-25 19:07:23
501,8482,1328,False,
502,3784,1739,False,
503,5460,4372,False,
504,3711,4589,True,2024-08-07 23:01:39
505,5552,1301,True,2024-06-17 11:50:04
506,9006,1221,False,
507,8075,3719,True,2024-10-08 12:55:52
508,9641,872,False,
509,8222,1499,True,2024-04-21 17:56:06
510,4564,59,False,
511,8575,3496,True,2024-08-28 23:07:12
512,1110,3804,True,2024-09-25 14:11:28
513,5116,3271,False,
515,6955,2426,False,
516,8748,3953,False,
517,4412,4695,True,2024-03-21 16:01:02
518,4925,4955,True,2024-01-03 01:21:02
519,1982,4459,False,
520,3478,1469,True,2024-02-14 16:06:44
521,5902,3341,True,2024-02-09 22:50:52
522,2409,2292,True,2024-03-16 23:10:03
523,6633,3881,False,
524,3824,4823,False,
525,39,3872,False,
526,6567,2280,True,2024-04-28 21:09:28
527,5063,3073,False,
528,6384,2257,False,
529,1130,534,False,
530,3948,2955,True,2024-06-28 11:07:47
531,87,819,True,2024-06-12 03:09:43
532,1574,1966,True,2024-02-13 13:33:10
533,7738,527,True,2024-04-30 04:30:53
534,4805,2961,True,2024-05-25 20:56:53
535,3475,1323,True,2024-01-02 01:24:00
536,8277,2964,True,2024-10-07 10:27:01
537,7446,4285,True,2024-04-02 10:26:35
538,4541,2125,True,2024-07-18 16:39:32
539,1302,2147,True,2024-05-29 21:02:27
540,7402,2764,False,
541,2610,139,False,
542,9861,4245,True,2024-03-11 02:36:48
543,4979,1615,False,
544,9122,2787,True,2024-01-14 09:58:40
545,3407,2796,False,
546,8087,3694,True,2024-01-22 05:16:44
547,1372,4488,False,
548,3576,811,False,
549,3814,2408,False,
550,1222,2745,False,
551,2962,4117,False,
552,1622,2948,True,2024-06-26 11:36:04
553,6258,2808,False,
554,3604,1853,True,2024-07-18 07:40:19
555,2849,2995,False,
556,4574,2060,False,
557,9251,4446,False,
558,7833,2910,True,2024-09-18 17:19:57
559,4211,3437,False,
560,9890,1520,True,2024-04-06 22:37:28
561,7213,1552,True,2024-08-02 12:53:18
562,9268,2155,False,
563,4112,4315,False,
564,6313,3796,False,
565,2180,1275,True,2024-08-09 00:06:19
566,6570,4668,False,
567,5909,4288,False,
568,4012,3857,False,
569,7180,4289,False,
570,9740,1067,True,2024-07-04 13:35:36
571,7915,3942,False,
572,6256,1120,False,
573,9753,4938,False,
574,8202,4445,False,
575,6640,2374,False,
576,5496,2331,False,
577,731,3228,True,2024-10-13 17:11:37
578,5769,2368,False,
579,1864,3123,False,
580,8982,4975,False,
581,9898,3887,True,2024-02-01 05:21:02
582,5019,1223,False,
583,8148,2110,True,2024-10-04 05:59:11
584,7922,4487,True,2024-01-15 22:58:51
585,7367,4589,False,
586,5139,2362,True,2024-09-20 02:41:31
587,5983,1047,False,
588,4792,4508,False,
589,1779,1059,False,
590,8446,1718,False,
591,7121,1129,False,
592,8892,3023,True,2024-07-27 14:55:17
593,1752,4686,True,2024-02-12 17:53:38
594,6645,3593,True,2024-09-23 17:02:06
595,503,3912,True,2024-03-10 19:53:38
596,3005,2286,False,
597,4184,4712,True,2024-02-27 15:39:15
598,5030,1762,False,
599,9925,49,False,
600,5373,2454,True,2024-02-15 09:03:12
601,5233,1211,False,
602,9082,2938,True,2024-01-22 13:24:03
603,783,4683,True,2024-04-29 23:22:57
604,946,274,False,
605,7957,2471,False,
606,5711,1932,False,
607,9659,2896,True,2024-02-11 12:55:00
608,2094,4754,False,
609,5097,2426,False,
610,2813,1627,True,2024-06-11 03:25:07
611,9431,3318,True,2024-01-15 21:34:59
612,1710,3154,True,2024-04-08 02:35:19
613,7064,1446,False,
614,6759,75,False,
615,1406,3409,True,2024-08-08 18:30:53
616,2447,1105,True,2024-05-22 02:57:54
617,8081,854,False,
618,2648,468,True,2024-08-26 17:30:54
619,738,2002,True,2024-07-15 15:57:48
620,1502,1326,False,
621,92,1458,True,2024-06-13 03:35:50
622,5165,157,True,2024-04-16 19:14:09
623,2543,4425,True,2024-02-14 05:52:26
624,9001,3218,False,
625,7932,3175,True,2024-10-02 01:15:28
626,5851,3392,False,
627,8816,2210,True,2024-05-18 01:51:42
628,9205,683,True,2024-03-09 22:25:11
629,1762,1417,False,
630,5353,2990,False,
631,2921,1070,True,2024-03-02 10:07:20
632,9758,2002,True,2024-02-09 14:40:36
633,7299,2837,True,2024-05-11 21:17:28
634,9644,4698,True,2024-08-31 10:23:49
635,9376,3212,True,2024-06-09 04:03:21
636,628,4164,True,2024-02-18 17:26:02
637,7475,1061,True,2024-09-29 15:58:17
638,8447,4579,True,2024-07-13 12:33:17
639,1331,4816,False,
640,1380,4929,True,2024-05-22 19:33:13
641,371,3074,False,
642,8777,565,False,
643,5416,1735,True,2024-09-02 09:48:45
644,6080,1116,True,2024-02-02 10:44:13
645,926,2222,False,
646,1084,1702,False,
647,5580,1634,True,2024-01-27 15:38:07
648,468,458,True,2024-03-09 02:01:45
649,8924,948,False,
650,3854,1314,True,2024-05-16 17:56:09
651,9601,4380,False,
652,9008,1480,False,
653,7759,2225,True,2024-06-20 01:11:22
654,1571,201,False,
655,6824,1739,False,
656,5361,4979,False,
657,7385,1387,False,
658,5726,1618,False,
659,8394,1710,True,2024-02-10 08:47:13
660,7033,3805,False,
661,7863,2896,True,2024-09-02 11:09:19
662,5882,183,True,2024-02-19 15:26:59
663,7640,2452,True,2024-07-16 16:50:17
664,1221,1486,False,
665,522,2038,True,2024-08-13 02:53:41
666,5931,1937,True,2024-01-30 04:56:39
667,7867,3762,True,2024-04-06 10:42:06
668,8887,3998,False,
669,4499,2765,True,2024-08-11 12:45:31
670,7376,4753,True,2024-10-07 01:07:34
671,8192,2037,True,2024-09-01 03:48:50
672,3601,4019,False,
673,9731,2438,False,
674,8108,2910,True,2024-01-01 17:30:32
675,9444,406,True,2024-02-29 09:08:43
676,9483,278,True,2024-10-03 11:03:39
677,7824,3972,False,
678,1595,2517,False,
679,5611,1746,True,2024-06-13 04:24:16
680,3973,4807,True,2024-01-19 06:39:17
681,4235,2764,False,
682,8249,2122,False,
683,8514,3509,False,
684,7667,3478,True,2024-03-22 14:03:44
685,1312,776,False,
686,8996,4577,True,2024-04-13 05:24:06
687,3767,3987,True,2024-04-24 05:12:36
688,8423,2032,False,
689,4257,3328,False,
690,9379,3600,True,2024-03-08 21:12:40
691,6012,1266,False,
692,8839,2843,True,2024-01-19 23:56:52
693,1666,2553,True,2024-06-24 11:14:20
694,7896,3687,False,
695,9435,4090,False,
696,3638,3736,True,2024-06-02 06:53:30
697,2137,1508,True,2024-02-10 17:42:58
698,7365,1881,False,
699,8302,1623,False,
700,6173,391,False,
701,2139,2331,False,
702,7467,519,False,
703,1423,4866,True,2024-06-11 09:48:43
704,3554,2032,False,
705,1028,686,True,2024-05-10 13:42:31
706,9986,221,False,
707,5997,2373,False,
708,3839,30,False,
709,3077,968,True,2024-08-24 03:44:01
710,1327,4029,False,
711,7911,4917,False,
712,5618,1510,True,2024-10-14 10:27:30
713,5695,1264,False,
714,4109,1507,False,
715,9479,4564,False,
716,8094,249,True,2024-05-27 17:12:43
717,5661,1866,False,
718,1689,163,True,2024-07-08 01:05:18
719,9463,1150,True,2024-03-10 12:03:48
720,7041,2983,True,2024-04-10 01:00:10
721,5194,4953,False,
722,8928,3380,True,2024-08-14 14:48:53
723,8628,908,False,
724,8596,441,False,
725,827,3862,True,2024-09-27 08:51:36
726,8042,4382,False,
727,323,2538,False,
728,1523,573,False,
729,4355,2606,False,
730,4900,116,True,2024-06-02 09:42:26
731,4404,3870,False,
732,8171,4404,True,2024-07-19 02:05:11
733,543,2028,False,
734,9058,3654,True,2024-06-13 19:09:16
735,3633,949,False,
736,7584,1304,False,
737,527,3313,True,2024-07-16 18:44:19
738,1393,2412,False,
739,7129,2918,False,
740,2922,1973,False,
741,9633,3967,True,2024-10-01 15:49:49
742,5923,3170,True,2024-09-16 16:41:33
743,7423,3249,False,
744,4555,3153,False,
745,8653,4077,True,2024-03-15 20:57:20
746,934,1172,False,
747,8032,2026,True,2024-06-05 23:02:17
748,9277,455,True,2024-01-09 12:42:58
749,2142,1392,False,
750,8383,4206,True,2024-03-03 08:40:58
751,2784,4286,False,
752,855,3110,True,2024-07-02 23:17:04
753,2508,4727,True,2024-03-07 03:53:08
754,1823,4245,True,2024-02-28 23:23:48
755,4951,1291,False,
756,6313,3642,False,
757,9959,871,False,
758,2065,4148,False,
759,8879,4823,True,2024-06-04 18:07:52
760,9342,3146,False,
761,8003,4572,True,2024-08-29 20:38:32
762,9714,3493,False,
763,5866,938,True,2024-04-02 12:52:45
764,3808,1295,True,2024-01-20 01:49:17
765,4083,1950,False,
766,5318,347,False,
767,9505,4029,True,2024-02-13 06:13:34
768,2396,1406,False,
769,9939,1125,False,
770,9613,1922,True,2024-05-23 08:34:10
771,2896,105,False,
772,4689,2548,False,
773,9039,755,True,2024-05-01 01:40:03
774,1251,4459,False,
775,6470,111,True,2024-08-05 21:24:45
776,9946,4214,False,
777,9858,2866,True,2024-07-15 20:55:24
778,292,36,True,2024-08-29 17:59:47
779,4548,2927,True,2024-02-25 20:06:59
780,5078,4579,True,2024-10-10 01:48:15
781,6277,1603,False,
782,8284,3766,True,2024-08-28 16:51:40
783,3922,2577,True,2024-10-01 09:30:15
784,6178,1807,True,2024-03-27 08:32:32
785,7814,791,True,2024-09-17 07:56:33
786,3972,1570,False,
787,8222,579,True,2024-05-01 23:32:28
788,1901,4021,True,2024-01-20 08:01:08
789,9352,2301,True,2024-04-30 07:47:16
790,1747,936,True,2024-06-03 22:23:58
791,4595,4111,True,2024-01-29 10:00:16
792,8372,1226,False,
793,574,1670,True,2024-01-08 00:49:54
794,7192,1165,False,
795,445,2942,True,2024-03-02 05:21:46
796,8752,513,False,
797,391,3382,True,2024-09-11 15:14:06
798,869,1718,False,
799,4139,3191,False,
800,2595,4713,False,
801,9420,1463,True,2024-08-25 06:55:57
802,7833,1425,False,
803,1622,457,False,
804,6957,1562,True,2024-04-08 05:08:22
805,8919,77,True,2024-07-07 14:28:35
806,4996,2167,True,2024-05-19 13:53:34
807,1072,2191,True,2024-07-17 19:45:55
808,3858,3445,True,2024-03-09 05:09:14
809,7108,1671,False,
810,5193,1,True,2024-03-15 17:42:07
811,8943,3514,True,2024-04-15 08:06:56
812,9188,3017,True,2024-02-23 21:39:47
813,1612,2743,True,2024-05-20 16:35:59
814,7702,3073,True,2024-01-29 09:16:03
815,1837,2130,False,
816,3828,3614,True,2024-06-07 23:09:33
817,6588,1212,False,
818,1522,303,True,2024-07-09 05:54:46
