id,userId,learningMaterialId,completed,completedAt
363,5520,2497,True,2024-02-24 07:13:58
364,9452,3987,False,
365,7946,2301,True,2024-06-12 08:54:58
366,9315,3787,True,2024-03-13 14:33:36
367,8034,1036,True,2024-08-08 17:05:16
368,8326,3673,False,
369,2965,139,True,2024-03-19 01:18:49
370,2051,656,True,2024-04-08 20:02:01
371,7048,839,False,
372,1030,4282,True,2024-02-14 09:32:56
373,9988,4691,False,
374,5422,929,False,
375,9578,594,False,
376,3044,1306,False,
377,5453,666,True,2024-07-05 05:20:49
378,2785,1109,True,2024-03-11 19:57:49
379,9873,4070,False,
380,3460,4988,False,
381,2717,3100,True,2024-08-04 07:41:04
382,126,311,False,
383,7819,2893,False,
384,5116,290,True,2024-05-21 16:25:04
385,1596,1293,True,2024-07-26 12:50:39
386,740,3785,False,
387,3593,479,True,2024-08-07 10:15:49
388,7789,1847,False,
389,194,948,True,2024-05-21 13:24:38
390,1051,758,True,2024-06-25 02:49:52
391,7081,2411,False,
392,2226,3640,False,
393,9827,1100,True,2024-04-25 06:38:59
394,3322,957,True,2024-01-07 07:42:07
395,3339,3014,False,
396,9451,947,False,
397,640,1984,True,2024-05-09 22:50:07
398,6643,3637,True,2024-02-13 13:11:35
399,4314,4541,True,2024-03-05 18:11:18
400,550,3763,False,
401,8805,4969,False,
402,4382,4962,True,2024-06-22 20:04:16
403,8267,2015,True,2024-06-20 11:28:33
404,9840,2074,True,2024-09-14 18:15:27
405,7229,3001,False,
406,4679,3115,True,2024-04-16 09:00:52
407,8399,4040,False,
408,7763,3119,True,2024-05-30 18:18:54
409,2713,4820,True,2024-07-09 22:17:29
410,3815,1076,False,
411,414,530,True,2024-02-29 00:21:58
412,9725,2499,True,2024-05-15 00:19:26
413,3332,2021,False,
414,529,2248,True,2024-04-02 12:15:58
415,8834,1699,False,
416,2164,2325,False,
417,6513,954,False,
418,435,193,False,
419,3749,2131,False,
420,5180,893,True,2024-03-24 16:55:26
421,3539,826,True,2024-03-31 18:04:08
422,8482,2239,True,2024-04-03 16:01:48
423,6193,453,True,2024-07-22 08:52:38
424,2411,1124,True,2024-03-30 10:43:15
425,7829,3683,True,2024-04-11 17:55:05
426,9814,2580,True,2024-01-27 09:04:15
427,7877,4969,True,2024-08-13 21:57:00
428,3169,2811,True,2024-02-09 13:52:40
429,1319,4399,True,2024-06-19 16:29:37
430,3967,4059,True,2024-02-17 03:10:11
431,9290,1486,False,
432,8977,2942,True,2024-07-07 01:16:24
433,155,3676,True,2024-02-05 14:12:54
434,3156,2629,False,
435,1813,4557,True,2024-07-13 13:37:20
436,6440,1150,True,2024-01-05 15:38:00
437,1134,2597,True,2024-05-18 14:09:57
438,8651,2917,True,2024-09-30 22:04:45
439,9011,2480,False,
440,5181,1802,False,
441,2964,1131,True,2024-06-01 21:02:46
442,6924,2211,False,
443,3340,2910,False,
444,2744,3328,True,2024-05-05 05:29:58
445,9358,940,True,2024-04-13 05:33:31
446,9745,2811,False,
447,8151,3106,True,2024-08-25 07:55:26
448,3783,2441,True,2024-08-07 11:48:04
449,9451,2402,False,
450,6636,3177,True,2024-06-07 01:28:39
451,2083,2380,True,2024-01-16 10:33:07
452,1984,1237,False,
453,2582,2014,True,2024-01-13 05:35:47
454,2033,756,False,
455,3462,789,False,
456,2658,795,False,
457,9090,2672,False,
458,6641,4081,False,
459,7546,4398,False,
460,2710,175,False,
461,224,902,True,2024-08-02 07:11:04
462,9838,1713,True,2024-03-01 16:38:56
463,1742,3113,True,2024-08-10 00:39:20
464,3437,3814,False,
465,3640,2549,True,2024-06-12 03:25:44
466,7563,1275,True,2024-08-08 13:52:44
467,9015,1879,True,2024-05-27 17:04:31
468,3192,1036,False,
469,9328,3489,False,
470,1959,3391,False,
471,5307,3984,False,
472,1953,3681,True,2024-09-18 05:42:09
473,6474,99,False,
474,2154,860,True,2024-09-25 16:40:20
475,2465,4434,False,
476,3871,3347,False,
477,8704,4080,True,2024-01-13 23:32:36
478,5252,228,True,2024-03-20 17:47:25
479,1939,1462,False,
480,3792,3375,True,2024-02-25 17:28:17
481,4836,1642,True,2024-02-11 10:30:33
482,7176,330,True,2024-10-07 14:32:02
483,4765,3066,True,2024-05-16 15:20:40
484,5613,2018,True,2024-02-17 17:53:37
485,6311,716,False,
486,4047,2021,False,
487,7410,794,False,
488,322,4071,False,
489,1681,4385,False,
490,5512,3444,False,
491,1857,1320,False,
492,5763,3500,False,
493,4455,1129,True,2024-05-28 20:58:38
494,6388,4663,True,2024-03-25 23:11:43
495,2374,3063,False,
496,1342,2574,False,
497,6224,1422,False,
498,6280,3543,False,
499,9327,4440,False,
500,3152,4983,False,
501,483,2395,False,
502,6208,4766,False,
503,6088,744,False,
504,6646,2779,True,2024-07-11 17:59:13
505,7997,2896,True,2024-06-10 02:01:16
506,3066,3681,True,2024-06-26 11:23:26
507,9751,1755,False,
508,8924,3503,True,2024-08-23 08:43:28
509,5519,1232,True,2024-03-20 05:24:13
510,4268,66,False,
511,3015,2006,True,2024-10-11 09:35:28
512,1407,3925,True,2024-07-24 00:31:04
513,3687,835,True,2024-04-24 04:02:20
514,9263,2940,True,2024-07-30 22:40:10
515,7027,1037,False,
516,8386,4926,True,2024-06-04 13:14:01
517,1816,3995,False,
518,3250,3389,True,2024-01-08 15:37:30
519,1285,395,False,
520,5745,1777,False,
521,2651,1615,False,
522,7474,1589,False,
523,4814,72,True,2024-10-11 17:31:46
524,1954,2489,True,2024-05-15 17:40:21
525,4603,4961,False,
526,3368,4484,True,2024-06-01 16:56:41
527,6588,3608,False,
528,4883,4122,True,2024-01-19 09:28:17
529,9534,2585,False,
530,217,1883,True,2024-04-29 20:51:13
531,3238,1852,True,2024-05-31 20:53:57
532,5448,4201,False,
533,5177,3049,False,
534,5416,1171,False,
535,7607,581,False,
536,9925,2915,False,
537,5798,4589,True,2024-02-10 06:04:03
538,8556,3292,False,
539,9987,994,False,
540,4050,3184,True,2024-08-16 11:42:52
541,2520,2459,True,2024-08-23 11:58:58
542,9319,3127,False,
543,9590,4017,False,
544,6185,3432,False,
545,8507,1346,False,
546,1270,2251,False,
547,5224,3050,True,2024-09-28 05:48:27
548,8590,3380,False,
549,3713,1160,False,
550,8792,386,True,2024-04-14 19:37:31
551,6806,322,False,
552,4974,2266,True,2024-06-22 08:58:16
553,5110,1693,True,2024-05-09 07:36:53
554,9037,3508,False,
555,5142,2431,True,2024-09-12 22:15:12
556,2341,4137,False,
557,472,1465,True,2024-10-05 21:56:12
558,4180,1696,True,2024-02-07 08:00:21
559,7124,1896,False,
560,6746,440,False,
561,4944,4458,False,
562,7433,2970,True,2024-04-10 18:16:36
563,352,2802,True,2024-03-29 15:51:28
564,6754,2234,True,2024-01-15 17:19:10
565,6864,2334,True,2024-06-08 06:27:34
566,3154,1100,True,2024-06-03 12:20:25
567,8586,3574,False,
568,8831,664,False,
569,1279,3038,True,2024-07-22 12:48:20
570,7371,2819,False,
571,6168,2085,True,2024-02-25 00:05:23
572,7488,4912,True,2024-09-13 04:36:06
573,3828,4053,True,2024-08-03 20:15:18
574,5149,312,False,
575,7686,1583,False,
576,4460,1787,True,2024-03-05 17:00:29
577,501,2326,False,
578,774,1863,True,2024-02-24 17:49:15
579,3368,2053,True,2024-01-07 01:34:29
580,835,1501,True,2024-03-14 19:47:51
581,668,12,False,
582,3105,1861,False,
583,4147,1695,False,
584,2492,2546,True,2024-09-26 05:37:46
585,7192,4317,False,
586,3469,4652,False,
587,4384,976,False,
588,8533,1129,True,2024-08-27 11:05:38
589,6355,3075,False,
590,932,3819,False,
591,7340,2797,False,
592,2249,1533,False,
593,6771,1690,False,
594,3500,2562,True,2024-06-14 17:58:23
595,2156,851,False,
596,4615,1055,False,
597,2956,2640,True,2024-04-04 07:02:16
598,9602,3881,True,2024-07-08 11:51:56
599,7893,1320,True,2024-10-01 05:19:34
600,1316,866,False,
601,3460,830,True,2024-08-12 10:45:27
602,164,278,True,2024-08-22 20:45:10
603,8285,2993,True,2024-04-27 07:20:28
604,4560,3648,True,2024-09-20 10:06:05
605,1243,2777,False,
606,9248,2174,False,
607,1477,4040,False,
608,7563,2125,True,2024-01-10 11:05:45
609,7527,2507,True,2024-02-26 12:38:47
610,8096,1294,True,2024-09-23 23:10:58
611,504,4505,False,
612,8166,4558,True,2024-02-28 06:00:25
613,3622,248,False,
614,7240,733,False,
615,2441,3064,False,
616,1774,1226,True,2024-02-07 05:27:09
617,7045,142,True,2024-05-31 23:58:21
618,4024,2135,False,
619,2658,2377,False,
620,1482,3314,False,
621,8931,4580,True,2024-01-05 23:25:19
622,7105,3369,False,
623,6459,2711,False,
624,3564,1375,False,
625,7724,3822,False,
626,8340,4106,False,
627,4976,4403,False,
628,4577,183,True,2024-01-24 10:04:54
629,8266,3839,True,2024-09-05 05:51:19
630,5220,2148,False,
631,8671,529,True,2024-07-04 23:35:38
632,7526,1411,True,2024-02-28 13:08:09
633,1154,2802,True,2024-01-14 16:00:31
634,9754,3366,True,2024-04-28 16:00:23
635,5000,2298,True,2024-05-15 10:12:43
636,9508,2985,False,
637,9968,1704,True,2024-09-30 03:42:41
638,2499,4978,False,
639,8805,3095,True,2024-01-03 15:13:26
640,7783,2759,True,2024-04-20 23:09:58
641,1257,4116,True,2024-03-26 23:49:04
642,9545,145,False,
643,1462,3984,True,2024-01-04 12:21:30
644,4014,4281,True,2024-03-23 00:09:48
645,9275,493,True,2024-02-10 06:09:07
646,369,2966,True,2024-04-22 20:31:48
647,8924,4374,False,
648,9676,195,False,
649,5596,3538,False,
650,3001,3758,False,
651,8666,2582,False,
652,3812,1608,False,
653,3135,3049,True,2024-01-31 07:37:39
654,7311,1161,True,2024-05-23 16:32:51
655,2762,3259,True,2024-06-24 05:09:32
656,7832,2072,True,2024-03-20 06:08:52
657,1574,3279,False,
658,4077,1949,False,
659,5652,4246,False,
660,2911,500,True,2024-10-02 12:11:08
661,9856,3292,True,2024-10-09 20:12:12
662,2999,4315,False,
663,395,4870,True,2024-04-28 00:23:10
664,9644,2924,True,2024-01-14 21:27:12
665,6132,887,False,
666,6504,2133,False,
667,9031,1962,False,
668,5535,1715,True,2024-08-23 06:51:15
669,5042,2259,True,2024-09-10 02:50:21
670,8808,1304,False,
671,3999,1336,True,2024-03-03 06:50:26
672,9984,2489,True,2024-08-07 00:24:58
673,414,491,True,2024-01-10 07:45:09
674,4912,4583,False,
675,2739,2102,True,2024-05-30 13:26:53
676,4388,953,False,
677,8466,2038,False,
678,1159,946,False,
679,4414,2508,True,2024-06-22 02:38:51
680,7884,1807,False,
681,2982,3881,True,2024-01-27 23:19:58
682,8852,1495,False,
683,3748,1192,True,2024-05-27 03:38:58
684,6127,4539,False,
685,1978,462,True,2024-01-17 19:32:43
686,2926,2106,False,
687,5855,4271,False,
688,1664,4593,False,
689,2268,247,True,2024-05-04 17:31:43
690,3639,654,False,
691,2930,1932,True,2024-06-09 13:34:21
692,3710,2500,True,2024-07-21 16:02:55
693,576,2040,True,2024-01-30 13:41:10
694,9505,3695,False,
695,4890,1704,True,2024-03-14 04:51:57
696,3823,2210,True,2024-10-01 04:23:07
697,3189,4473,False,
698,7755,2163,False,
699,2856,1603,False,
700,4715,4000,False,
701,1077,2406,False,
702,1310,4263,True,2024-02-16 15:34:04
703,478,1451,False,
704,7618,4086,False,
705,7160,2181,False,
706,7873,2666,False,
707,8477,681,False,
708,6463,862,True,2024-05-27 05:22:02
709,3744,3204,False,
710,9824,4249,False,
711,1469,4855,True,2024-09-22 00:00:03
712,3006,3387,False,
713,769,493,False,
714,756,4786,False,
715,8433,3542,True,2024-02-19 03:00:52
716,310,4977,True,2024-01-20 19:01:53
717,3398,1304,False,
718,5779,1152,False,
719,412,1489,False,
720,5086,4862,True,2024-02-24 11:26:48
721,2851,972,True,2024-01-08 04:44:17
722,1416,1438,True,2024-04-25 23:05:57
723,7646,3431,False,
724,2139,4419,True,2024-02-25 12:16:31
725,298,4964,True,2024-07-12 01:37:40
726,4722,4074,False,
727,454,1455,False,
728,1221,4866,False,
729,4571,2071,True,2024-06-06 16:44:53
730,9630,2124,True,2024-08-09 23:46:27
731,4572,1881,False,
732,7190,3720,True,2024-10-09 15:13:27
733,9187,2011,True,2024-09-05 02:43:32
734,5592,1434,False,
735,8318,4597,False,
736,2753,2689,True,2024-08-24 08:06:57
737,8927,1050,False,
738,4546,2336,True,2024-06-21 08:16:51
739,4465,4456,False,
740,548,2645,True,2024-05-22 06:35:23
741,6443,981,False,
742,1251,3052,True,2024-10-13 22:16:21
743,4348,3662,True,2024-04-27 21:11:01
744,2802,1019,True,2024-05-24 13:15:51
745,889,3803,False,
746,4169,183,False,
747,8228,4006,True,2024-09-30 03:08:21
748,6553,2530,False,
749,2550,159,True,2024-06-30 00:05:11
750,9302,2761,False,
751,6876,1692,True,2024-05-10 09:50:18
752,4174,1474,True,2024-01-23 02:50:05
753,8331,4659,True,2024-08-02 11:11:31
754,993,3099,False,
755,3150,626,False,
756,9542,235,True,2024-08-08 23:28:56
757,2459,4656,True,2024-06-13 13:18:37
758,819,3179,False,
759,5831,4536,True,2024-07-01 05:23:52
760,3311,2080,True,2024-04-10 17:05:18
761,7903,1836,False,
762,8370,2979,True,2024-01-16 04:25:46
763,7582,1191,False,
764,4914,789,True,2024-10-01 09:10:31
765,6570,4951,False,
766,8267,4602,False,
767,9120,4618,False,
768,7225,2404,True,2024-03-20 17:41:41
769,2636,3115,False,
770,7752,2356,True,2024-08-19 16:27:48
771,1819,3531,False,
772,5691,2825,False,
773,8407,662,True,2024-04-17 00:02:04
774,9097,3465,True,2024-09-10 23:43:37
775,332,2483,False,
776,1075,1866,True,2024-08-30 09:51:31
777,2553,109,True,2024-01-04 21:22:08
778,7966,946,True,2024-05-25 07:02:28
779,7130,3667,True,2024-09-18 11:37:26
780,3444,3628,False,
781,6254,3326,False,
782,4967,1543,False,
783,3503,3551,True,2024-01-05 15:00:18
784,7559,1217,False,
785,2615,1938,False,
786,9290,3426,True,2024-04-24 12:42:32
787,3474,1449,False,
788,1049,4514,False,
789,6387,3412,False,
790,467,3663,True,2024-06-25 22:46:28
791,691,4793,True,2024-01-29 20:05:24
792,7912,3592,True,2024-09-02 04:34:06
793,6945,894,False,
794,1153,52,False,
795,779,3337,True,2024-06-29 05:17:32
796,2473,17,True,2024-07-30 09:35:06
797,1359,277,True,2024-08-05 11:46:08
798,8102,2372,True,2024-04-15 05:05:56
799,5069,4558,False,
800,4834,4514,False,
801,8727,183,True,2024-05-27 07:11:34
802,9375,3495,False,
803,9907,4622,True,2024-10-05 06:16:40
804,4773,3671,True,2024-08-31 10:00:13
805,1486,4022,False,
806,2471,2640,True,2024-06-28 23:30:27
807,3527,670,False,
808,9041,2353,False,
809,3853,861,False,
810,2495,4431,True,2024-07-13 10:20:47
811,2798,4789,True,2024-06-04 12:12:06
812,3261,1752,False,
813,8726,1633,False,
814,1302,2728,True,2024-07-08 13:26:05
815,4654,1555,False,
816,2376,1835,True,2024-06-04 19:16:21
817,3534,3810,True,2024-09-13 02:43:03
818,7192,4669,True,2024-01-25 03:35:23
819,2278,4461,False,
820,9331,4121,False,
821,5962,89,True,2024-10-06 16:53:44
822,4185,562,True,2024-07-03 02:10:25
823,8624,4012,False,
824,1153,4230,False,
825,2785,1635,False,
826,1305,2450,True,2024-02-27 11:08:03
827,3865,727,True,2024-01-08 07:49:54
828,3415,1838,False,
829,8518,4934,False,
